time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n012),V(vz),V(n004),V(n013),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
0.080001,5.0,-5.0,1.0,0.0,0.9828354,-1.3307199e-06,-2.918121,0.0161781,2.0,2.8872519,-0.01543449,-1.3466959,0.007015191,0.5966,-0.00017835453,-4.9999895,-1.4,-6.0677835e-13,0.00010481284,-0.00014671496,9.919109e-05,0.00029026865,0.00029026862,-0.00028802367,-0.00028802364,0.00013465175,2.9838919e-05,4.8332866e-05,-8.0897155e-07,-0.0029316319,0.003030649,-2e-09,0.0,-9.919109e-05,2.8e-09,2e-09,1.965671e-09,0.0005150267,-0.0004667057,-4.8334834e-05,0.0,-2.6614398e-15,0.00049956405,-0.000500373,8.0897155e-07,0.0,3.23562e-11,0.00024304984,-0.0006800099,0.00043698945,0.0,-3.086898e-11,0.00078990136,-0.00021163822,-0.0005782923,0.0,1.4030382e-11,0.0003146625,-0.0007373243,0.0004226754,0.0,-3.5670905e-13,0.00056826475,-0.000433619,-0.00013465175,-5.836242e-09,-2.8e-09,1.1627079e-06,-9.787627e-07,-2.850647e-17
0.08000104,5.0,-5.0,1.0,0.0,0.9922132,-1.6318261e-06,-2.9442751,0.011983972,2.0,2.9180522,-0.013111383,-1.362127,0.006365634,0.5969816,-0.00016831406,-4.9999895,-1.4,-6.0714964e-13,0.00010633804,-0.00014781296,9.94008e-05,0.00029311638,0.00029311638,-0.00029116866,-0.00029116863,0.00013619587,2.9857494e-05,4.901146e-05,-5.992802e-07,-0.0029309914,0.0030302184,-2e-09,0.0,-9.940092e-05,2.8e-09,2e-09,1.9844266e-09,0.00051516434,-0.0004661662,-4.9012113e-05,0.0,-3.263652e-15,0.0004996689,-0.00050026807,5.9915874e-07,0.0,2.3967946e-11,0.00024023216,-0.00068113505,0.00044093258,0.0,-2.6222765e-11,0.00079277094,-0.00020851799,-0.00058428245,0.0,1.2731267e-11,0.0003128556,-0.000740205,0.00042736312,0.0,-3.3662808e-13,0.0005691368,-0.0004329473,-0.00013619552,-5.8885505e-09,-2.8e-09,1.1627343e-06,-9.787359e-07,-8.331501e-17
0.08000112,5.0,-5.0,1.0,0.0,0.9992148,-1.4494807e-06,-2.976152,0.0057653096,2.0,2.96015,-0.008000906,-1.3848143,0.004391982,0.5975658,-0.00012384076,-4.9999895,-1.4,-6.076895e-13,0.00010858433,-0.00014909587,9.971173e-05,0.0002968151,0.0002968151,-0.0002955758,-0.0002955758,0.00013846904,2.9884483e-05,4.967248e-05,-2.8833793e-07,-0.0029302603,0.003029798,-2e-09,0.0,-9.971182e-05,2.8e-09,2e-09,1.9984299e-09,0.0005153478,-0.00046568827,-4.967359e-05,0.0,-2.8989616e-15,0.00049982424,-0.00050011254,2.8825698e-07,0.0,1.1530619e-11,0.00023670902,-0.00068259414,0.00044591515,0.0,-1.6001811e-11,0.00079655333,-0.00020419408,-0.00059238914,0.0,8.783964e-12,0.0003102411,-0.00074427103,0.0004340439,0.0,-2.4768151e-13,0.00057042204,-0.00043195926,-0.00013846881,-5.952304e-09,-2.8e-09,1.1627665e-06,-9.787027e-07,-6.2971215e-17
0.08000128,5.0,-5.0,1.0,0.0,1.000147,-4.0136808e-07,-2.9967191,0.0008568593,2.0,2.9931242,-0.0017974504,-1.4049326,0.0012488348,0.5981229,-4.0166877e-05,-4.9999895,-1.4,-6.0816304e-13,0.00011058109,-0.0001498788,9.995716e-05,0.00029949218,0.00029949218,-0.00029918755,-0.00029918755,0.00014048924,2.9908153e-05,4.996451e-05,-4.286303e-08,-0.0029298542,0.003029637,-2e-09,0.0,-9.995716e-05,2.8e-09,2e-09,2.0002942e-09,0.00051547936,-0.00046552691,-4.996651e-05,0.0,-8.027362e-16,0.00049994694,-0.0004999898,4.2863032e-08,0.0,1.7137187e-12,0.0002343394,-0.0006836861,0.00044937697,0.0,-3.5949009e-12,0.00079938374,-0.00020073426,-0.0005986797,0.0,2.4976694e-12,0.00030797708,-0.0007476396,0.00043967678,0.0,-8.033376e-14,0.00057156495,-0.00043108172,-0.00014048924,-5.993438e-09,-2.8e-09,1.1627876e-06,-9.786799e-07,2.368695e-17
0.0800015229383608,5.0,-5.0,1.0,0.0,0.9999693,3.6360976e-08,-3.0001743,-5.1247185e-05,2.0,3.0004048,0.000115164046,-1.4102889,-6.71758e-05,0.5982896,1.1195958e-06,-4.9999895,-1.4,-6.082885e-13,0.00011111458,-0.00015000616,0.000100002566,0.00030002894,0.00030002894,-0.0003000472,-0.0003000472,0.000141029,2.9914425e-05,5.000103e-05,2.5641775e-09,-0.0029298086,0.0030296366,-2e-09,0.0,-0.00010000256,2.8e-09,2e-09,1.9999387e-09,0.00051550276,-0.00046551376,-5.0003047e-05,0.0,7.2721954e-17,0.00049996964,-0.0004999671,-2.5607214e-09,0.0,-1.02494375e-13,0.00023391703,-0.00068392785,0.00045004112,0.0,2.3032805e-13,0.00079999404,-0.00019994822,-0.00060007616,0.0,-1.3435161e-13,0.000307392,-0.00074845395,0.0004410762,0.0,2.239192e-15,0.0005718701,-0.00043084717,-0.00014102901,-6.0003487e-09,-2.8e-09,1.1627918e-06,-9.786739e-07,1.0900634e-17
0.0800017861514594,5.0,-5.0,1.0,0.0,1.0000525,-2.946506e-08,-2.9998949,3.9393763e-05,2.0,2.9997702,-6.237873e-05,-1.4098712,1.4158268e-05,0.5982785,-3.43887e-07,-4.9999895,-1.4,-6.082789e-13,0.00011107313,-0.00014999672,9.999803e-05,0.00029998325,0.00029998325,-0.0002999756,-0.0002999756,0.00014098707,2.9913945e-05,5.0000654e-05,-1.9711621e-09,-0.0029298125,0.003029636,-2e-09,0.0,-9.9998026e-05,2.8e-09,2e-09,2.000105e-09,0.0005155006,-0.00046551198,-5.000267e-05,0.0,-5.893012e-17,0.00049996737,-0.00049996935,1.9761066e-09,0.0,7.8787556e-14,0.00023395213,-0.0006839078,0.00044998596,0.0,-1.2475746e-13,0.00079994486,-0.00020001638,-0.0005999588,0.0,2.8316538e-14,0.0003074383,-0.0007483867,0.00044096267,0.0,-6.8777376e-16,0.0005718464,-0.00043086533,-0.00014098707,-5.9997896e-09,-2.8e-09,1.162792e-06,-9.786723e-07,-2.2810111e-17
0.08000223821221601,5.0,-5.0,1.0,0.0,0.9999699,1.1098023e-08,-3.0000143,-1.1057906e-05,2.0,3.00004,1.2939546e-05,-1.4100112,5.244105e-06,0.598281,-1.0241193e-06,-4.9999895,-1.4,-6.082821e-13,0.00011108689,-0.00015000015,0.00010000055,0.00030000272,0.00030000272,-0.00030000348,-0.00030000348,0.000141001,2.9914103e-05,4.999905e-05,5.5344973e-10,-0.0029298104,0.0030296366,-2e-09,0.0,-0.00010000055,2.8e-09,2e-09,1.99994e-09,0.0005155017,-0.00046551472,-5.000104e-05,0.0,2.2196047e-17,0.00049996865,-0.00049996807,-5.5354504e-10,0.0,-2.2115781e-14,0.00023393698,-0.0006839155,0.00045000884,0.0,2.5879091e-14,0.0007999637,-0.00019998793,-0.00060000614,0.0,1.0488215e-14,0.0003074222,-0.0007484124,0.00044100443,0.0,-2.0482385e-15,0.0005718543,-0.00043085933,-0.000141001,-6.0000285e-09,-2.8e-09,1.1627926e-06,-9.786706e-07,-2.1169754e-17
0.08000314233372921,5.0,-5.0,1.0,0.0,1.0000119,-4.0526893e-09,-2.9999776,8.620016e-06,2.0,2.9999616,-7.904956e-06,-1.4099842,-1.5044085e-06,0.598281,-3.94568e-07,-4.9999895,-1.4,-6.0828144e-13,0.00011108431,-0.00014999931,9.999957e-05,0.00029999696,0.00029999696,-0.00029999632,-0.00029999632,0.00014099838,2.9914074e-05,5.0000166e-05,-4.3120352e-10,-0.0029298111,0.0030296366,-2e-09,0.0,-9.999957e-05,2.8e-09,2e-09,2.0000241e-09,0.0005155013,-0.0004655132,-5.0002167e-05,0.0,-8.105377e-18,0.0004999681,-0.0004999686,4.300976e-10,0.0,1.7240053e-14,0.00023394162,-0.00068391365,0.0004500023,0.0,-1.5809912e-14,0.00079995894,-0.00019999596,-0.0005999933,0.0,-3.0088237e-15,0.00030742554,-0.000748406,0.0004409947,0.0,-7.8913555e-16,0.0005718528,-0.00043086044,-0.00014099838,-5.9999548e-09,-2.8e-09,1.1627928e-06,-9.786693e-07,-4.8122764e-17
0.08196006078878476,5.0,-5.0,1.0,0.0,1.0000001,-2.2456585e-10,-2.9999864,3.459628e-06,2.0,2.99998,-3.2092855e-06,-1.409989,1.0546428e-06,0.598281,-5.8517816e-07,-4.9999895,-1.4,-6.0828155e-13,0.000111084766,-0.00014999948,9.999983e-05,0.0002999983,0.0002999983,-0.0002999979,-0.0002999979,0.00014099883,2.9914077e-05,4.9999835e-05,-1.7299258e-10,-0.002929811,0.0030296366,-2e-09,0.0,-9.999983e-05,2.8e-09,2e-09,2.0000004e-09,0.0005155014,-0.00046551364,-5.0001832e-05,0.0,-4.491326e-19,0.00049996824,-0.0004999684,1.729344e-10,0.0,6.9192563e-15,0.00023394052,-0.000683914,0.0004500038,0.0,-6.418565e-15,0.00079996,-0.00019999412,-0.0005999962,0.0,2.1092702e-15,0.00030742493,-0.0007484074,0.00044099672,0.0,-1.1703561e-15,0.0005718531,-0.00043086027,-0.00014099883,-5.9999725e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-1.9439512e-17
0.08199406078878477,5.0,-5.0,1.0,0.0,0.9999993,3.7107598e-11,-2.9999871,3.066394e-06,2.0,2.9999812,-2.980053e-06,-1.4099891,1.3775085e-06,0.59828097,-6.035811e-07,-4.9999895,-1.4,-6.0828155e-13,0.00011108476,-0.00014999951,9.9999845e-05,0.0002999984,0.0002999984,-0.00029999798,-0.00029999798,0.00014099885,2.991408e-05,4.999981e-05,-1.5331758e-10,-0.002929811,0.0030296366,-2e-09,0.0,-9.9999845e-05,2.8e-09,2e-09,1.9999986e-09,0.0005155014,-0.00046551367,-5.0001803e-05,0.0,7.421631e-20,0.0004999683,-0.0004999684,1.5278948e-10,0.0,6.132787e-15,0.00023394043,-0.00068391406,0.0004500039,0.0,-5.960104e-15,0.00079996,-0.00019999401,-0.00059999636,0.0,2.7550143e-15,0.0003074249,-0.0007484074,0.0004409968,0.0,-1.2071621e-15,0.0005718531,-0.00043086027,-0.00014099885,-5.9999743e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-7.870643e-17
0.081996,5.0,-5.0,1.0,0.0,0.99991363,7.049444e-10,-3.0000198,-2.6530548e-05,2.0,3.000004,-7.7347195e-06,-1.4099555,3.160231e-05,0.59827906,-1.7301877e-06,-4.9999895,-1.4,-6.0828073e-13,0.00011108134,-0.00014999966,0.00010000133,0.00030000118,0.00030000118,-0.00029999725,-0.00029999725,0.00014099538,2.9914037e-05,4.9997005e-05,1.3265627e-09,-0.0029298097,0.0030296368,-2e-09,0.0,-0.00010000133,2.8e-09,2e-09,1.9998272e-09,0.00051550195,-0.00046551702,-4.999901e-05,0.0,1.4098909e-18,0.000499969,-0.0004999677,-1.3264894e-09,0.0,-5.3061095e-14,0.00023393663,-0.0006839132,0.00045000686,0.0,-1.5469436e-14,0.0007999605,-0.00019999237,-0.00059999846,0.0,6.320462e-14,0.00030742778,-0.00074840616,0.00044099265,0.0,-3.4603754e-15,0.0005718511,-0.00043086178,-0.00014099538,-6.0000396e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-1.7259797e-17
0.08199636473270862,5.0,-5.0,1.0,0.0,1.0000148,2.4412081e-09,-2.9999816,8.258128e-06,2.0,2.9999814,-1.5600806e-07,-1.4099967,-3.7676593e-06,0.59828126,-4.6593243e-07,-4.9999895,-1.4,-6.0828176e-13,0.000111085545,-0.0001499995,9.999958e-05,0.00029999815,0.00029999815,-0.0002999985,-0.0002999985,0.00014099963,2.9914087e-05,5.0000323e-05,-4.127844e-10,-0.0029298111,0.0030296366,-2e-09,0.0,-9.999958e-05,2.8e-09,2e-09,2.0000295e-09,0.0005155013,-0.00046551306,-5.0002323e-05,0.0,4.8824038e-18,0.0004999682,-0.00049996853,4.1309756e-10,0.0,1.651626e-14,0.000233941,-0.00068391435,0.00045000366,0.0,-3.1201306e-16,0.00079996017,-0.00019999381,-0.00059999665,0.0,-7.5353194e-15,0.00030742417,-0.000748408,0.00044099815,0.0,-9.318649e-16,0.0005718535,-0.00043085992,-0.00014099963,-5.9999636e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-1.4732161e-17
0.0819990756186229,5.0,-5.0,1.0,0.0,0.9999966,-1.1221906e-09,-2.9999876,2.232337e-06,2.0,2.9999802,-3.670016e-06,-1.409988,1.8526827e-06,0.5982809,-6.031066e-07,-4.9999895,-1.4,-6.0828155e-13,0.000111084664,-0.00014999948,9.999989e-05,0.00029999838,0.00029999838,-0.00029999786,-0.00029999786,0.00014099875,2.9914077e-05,4.999972e-05,-1.1167288e-10,-0.002929811,0.0030296366,-2e-09,0.0,-9.999989e-05,2.8e-09,2e-09,1.999993e-09,0.0005155014,-0.0004655138,-5.000172e-05,0.0,-2.2443788e-18,0.0004999683,-0.0004999684,1.1168431e-10,0.0,4.464673e-15,0.00023394036,-0.000683914,0.0004500039,0.0,-7.3400335e-15,0.00079996005,-0.0001999941,-0.00059999625,0.0,3.7053655e-15,0.000307425,-0.0007484073,0.00044099658,0.0,-1.2062132e-15,0.000571853,-0.0004308603,-0.00014099875,-5.999975e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,1.199871e-17
0.082,5.0,-5.0,1.0,0.0,0.99991035,-8.106572e-08,-3.0000162,-2.6490266e-05,2.0,2.9999564,-2.9895824e-05,-1.409976,2.3975208e-06,0.59828115,-1.1305785e-07,-4.9999895,-1.4,-6.082813e-13,0.00011108353,-0.00014999948,0.00010000132,0.00029999865,0.00029999865,-0.00029999542,-0.00029999542,0.0001409976,2.9914063e-05,4.9996845e-05,1.3204601e-09,-0.002929811,0.003029638,-2e-09,0.0,-0.00010000132,2.8e-09,2e-09,1.9998208e-09,0.00051550195,-0.00046551717,-4.9998842e-05,0.0,-1.6213144e-16,0.000499969,-0.0004999677,-1.3204513e-09,0.0,-5.2980535e-14,0.00023393761,-0.00068391144,0.00045000413,0.0,-5.979165e-14,0.00079996075,-0.00019999701,-0.00059999403,0.0,4.7950417e-15,0.00030742638,-0.0007484051,0.000440993,0.0,-2.261157e-16,0.0005718523,-0.0004308608,-0.0001409976,-6.0000325e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-1.0046933e-16
0.08200009243813772,5.0,-5.0,1.0,0.09243814,0.99996525,0.08265903,-3.054988,0.006909046,2.0,3.0436578,-0.0056650005,-1.4271975,0.0022596284,0.5986198,-4.9875136e-05,-4.9999895,-1.4,-6.0866877e-13,0.00011278072,-0.00015309484,9.965454e-05,0.00030493227,0.00030493227,-0.0003041398,-0.0003041398,0.00014271477,2.9933486e-05,4.9652812e-05,3.7874988e-06,-0.0029296689,0.0030291497,-2e-09,-1.8487628e-10,-9.96545e-05,2.8e-09,2e-09,1.9999304e-09,0.00051531993,-0.00046567922,-4.9654762e-05,1.8487628e-10,1.6531805e-10,0.00050172984,-0.0004979442,-3.786899e-06,0.0,1.3818091e-11,0.0002284763,-0.0006864761,0.00045803067,0.0,-1.1330001e-11,0.00080481794,-0.0001957799,-0.00060906884,0.0,4.519257e-12,0.00030533236,-0.0007521704,0.00044685244,0.0,-9.9750266e-14,0.0005728295,-0.0004301214,-0.00014271415,-6.1099756e-09,-2.8e-09,1.1628481e-06,-9.786136e-07,-9.111615e-17
0.08200027731441314,5.0,-5.0,1.0,0.27731442,0.9999986,0.26145592,-3.205578,0.013968979,2.0,3.179975,-0.012801483,-1.4864277,0.005551299,0.59980935,-0.00012390268,-4.9999895,-1.4,-6.099326e-13,0.00011863335,-0.00016097735,9.930155e-05,0.00031927766,0.00031927763,-0.00031744235,-0.00031744235,0.00014863038,2.9996663e-05,4.930148e-05,1.23743475e-05,-0.002927986,0.0030271153,-2e-09,-5.5462884e-10,-9.930152e-05,2.8e-09,2e-09,1.999997e-09,0.0005151346,-0.00046584522,-4.930345e-05,5.5462884e-10,5.229119e-10,0.0005051997,-0.0004928291,-1.2374357e-05,0.0,2.7937958e-11,0.00021281722,-0.00069304457,0.0004802597,0.0,-2.5602966e-11,0.0008190636,-0.00018237797,-0.0006367178,0.0,1.1102598e-11,0.00029839168,-0.00076444796,0.0004660713,0.0,-2.4780536e-13,0.000576216,-0.0004275921,-0.00014862997,-6.411156e-09,-2.8e-09,1.1629986e-06,-9.78463e-07,-6.8491964e-17
0.08200064706696399,5.0,-5.0,1.0,0.64706695,0.999999,0.63100135,-3.5654974,0.016375557,2.0,3.5326438,-0.016426688,-1.649125,0.007630999,0.60300916,-0.00016289465,-4.9999895,-1.4,-6.1317135e-13,0.00013473748,-0.00017909365,9.918122e-05,0.00035490707,0.00035490704,-0.0003525013,-0.00035250126,0.0001648962,3.0158602e-05,4.9181173e-05,3.073129e-05,-0.0029212704,0.0030202826,-2e-09,-1.2941339e-09,-9.9181256e-05,2.8e-09,2e-09,1.999998e-09,0.00051507144,-0.0004659023,-4.9183207e-05,1.2941339e-09,1.2620027e-09,0.0005109772,-0.0004802537,-3.0732393e-05,0.0,3.2751114e-11,0.000173838,-0.00070780964,0.0005340076,0.0,-3.2853376e-11,0.000854693,-0.00014732074,-0.00070740795,0.0,1.5261998e-11,0.00027992728,-0.0007973077,0.0005173971,0.0,-3.257893e-13,0.0005856004,-0.00042071045,-0.00016489605,-7.130995e-09,-2.8e-09,1.1633585e-06,-9.781031e-07,-4.979124e-17
0.082001,5.0,-5.0,1.0,1.0,1.000006,0.98278254,-3.9174783,0.016327389,2.0,3.8864255,-0.015526263,-1.816388,0.006960505,0.6061488,-0.00012896712,-4.9999895,-1.4,-6.1627504e-13,0.00015131154,-0.00019669028,9.918363e-05,0.0003901952,0.00039019517,-0.0003879465,-0.0003879465,0.0001816259,3.0313886e-05,4.918393e-05,4.8322756e-05,-0.0029127272,0.0030117442,-2e-09,-2e-09,-9.9183766e-05,2.8e-09,2e-09,2.000012e-09,0.0005150728,-0.00046590078,-4.9186066e-05,2e-09,1.965565e-09,0.0005150226,-0.00046671234,-4.832412e-05,0.0,3.2654778e-11,0.00013462969,-0.00072148256,0.0005868925,0.0,-3.1052525e-11,0.0008901108,-0.00011200979,-0.0007781403,0.0,1.392101e-11,0.00026139815,-0.0008309507,0.0005695709,0.0,-2.5793424e-13,0.0005953295,-0.00041371037,-0.00018162529,-7.834957e-09,-2.8e-09,1.1637105e-06,-9.777511e-07,-8.4051926e-17
0.0820010352933036,5.0,-5.0,1.0,1.0,1.0000012,0.99194646,-3.9418058,0.012535366,2.0,3.914593,-0.013606234,-1.8303388,0.006476073,0.606387,-0.00012353116,-4.9999895,-1.4,-6.165096e-13,0.0001526956,-0.00019771706,9.937323e-05,0.00039281996,0.00039281993,-0.0003908117,-0.00039081168,0.00018302153,3.0325527e-05,4.937329e-05,4.8970556e-05,-0.002911922,0.0030111289,-2e-09,-2e-09,-9.9373414e-05,2.8e-09,2e-09,2.0000024e-09,0.0005151724,-0.00046581094,-4.9375478e-05,2e-09,1.983893e-09,0.0005151491,-0.00046619194,-4.8971142e-05,0.0,2.5070734e-11,0.00013166713,-0.00072216976,0.00059054245,0.0,-2.7212468e-11,0.0008927149,-0.00010912531,-0.0007836292,0.0,1.2952146e-11,0.00025990396,-0.0008337172,0.0005738317,0.0,-2.4706233e-13,0.00059615093,-0.000413136,-0.00018302108,-7.883611e-09,-2.8e-09,1.1637349e-06,-9.777268e-07,1.7720035e-17
0.0820011058799108,5.0,-5.0,1.0,1.0,0.99999785,0.99903864,-3.9728043,0.0065579354,2.0,3.9549325,-0.008935963,-1.8518158,0.0047635357,0.60677123,-9.661141e-05,-4.9999895,-1.4,-6.168678e-13,0.00015482836,-0.00019896812,9.96721e-05,0.00039638684,0.00039638684,-0.00039501686,-0.00039501686,0.00018517191,3.0343392e-05,4.9671995e-05,4.9624035e-05,-0.0029109356,0.0030104409,-2e-09,-2e-09,-9.9672194e-05,2.8e-09,2e-09,1.9999957e-09,0.0005153293,-0.00046566926,-4.967409e-05,2e-09,1.9980773e-09,0.0005153265,-0.0004657153,-4.9625236e-05,0.0,1.311587e-11,0.000127805,-0.00072312634,0.00059536146,0.0,-1.7871926e-11,0.0008962683,-0.000104905965,-0.0007914024,0.0,9.527071e-12,0.0002576249,-0.00083779433,0.0005801881,0.0,-1.9322282e-13,0.0005974177,-0.00041225206,-0.00018517175,-7.945609e-09,-2.8e-09,1.1637659e-06,-9.776958e-07,3.5131714e-17
0.08200124705312521,5.0,-5.0,1.0,1.0,0.99999845,1.0001043,-3.9956572,0.0011113724,2.0,3.9912481,-0.0022044973,-1.873721,0.0014731925,0.60719585,-3.434101e-05,-4.9999895,-1.4,-6.1723017e-13,0.00015700716,-0.00019983843,9.994443e-05,0.00039934527,0.00039934527,-0.00039897749,-0.00039897749,0.00018736867,3.0361509e-05,4.9944356e-05,4.9949645e-05,-0.0029102871,0.0030100646,-2e-09,-2e-09,-9.994443e-05,2.8e-09,2e-09,1.999997e-09,0.0005154723,-0.00046554,-4.9946357e-05,2e-09,2.0002087e-09,0.00051547255,-0.00046553498,-4.9951646e-05,0.0,2.2227448e-12,0.00012486364,-0.0007240149,0.0005991917,0.0,-4.408995e-12,0.0008992717,-0.00010098938,-0.0007983228,0.0,2.9463849e-12,0.00025533058,-0.0008416578,0.00058634614,0.0,-6.8682026e-14,0.00059871253,-0.00041135,-0.00018736867,-7.991314e-09,-2.8e-09,1.1637887e-06,-9.776729e-07,1.1956347e-17
0.08200141095608994,5.0,-5.0,1.0,1.0,0.99999905,0.9999392,-4.0001407,-5.0632545e-05,2.0,4.0002866,7.285708e-05,-1.8801359,-8.0822855e-07,0.60733443,-1.4709751e-06,-4.9999895,-1.4,-6.1733593e-13,0.00015764665,-0.0002000045,0.00010000253,0.00040002135,0.00040002135,-0.00040002872,-0.00040002872,0.00018801344,3.0366795e-05,5.0002483e-05,4.999949e-05,-0.0029101914,0.003010027,-2e-09,-2e-09,-0.00010000253,2.8e-09,2e-09,1.9999982e-09,0.0005155028,-0.00046551242,-5.0004484e-05,2e-09,1.9998785e-09,0.0005155027,-0.00046551522,-5.00015e-05,0.0,-1.01265066e-13,0.00012426816,-0.00072426157,0.0006000339,0.0,1.4571416e-13,0.0008999938,-9.998424e-05,-0.00080005015,0.0,-1.6164752e-15,0.00025466763,-0.0008426908,0.0005880422,0.0,-2.9419517e-15,0.0005990925,-0.0004110852,-0.00018801344,-8.000281e-09,-2.8e-09,1.1637932e-06,-9.776685e-07,-2.4816585e-18
0.0820016072804197,5.0,-5.0,1.0,1.0,0.999999,1.000039,-3.9999545,2.0895179e-05,2.0,3.9999373,-8.560965e-06,-1.8800021,-2.154988e-05,0.6073341,3.1579793e-07,-4.9999895,-1.4,-6.1733377e-13,0.00015763356,-0.00019999877,9.999896e-05,0.00039999458,0.00039999458,-0.0003999959,-0.0003999959,0.00018800025,3.036669e-05,4.9998904e-05,5.00009e-05,-0.0029101982,0.0030100304,-2e-09,-2e-09,-9.999895e-05,2.8e-09,2e-09,1.999998e-09,0.00051550096,-0.0004655141,-5.0000897e-05,2e-09,2.0000779e-09,0.0005155011,-0.0004655122,-5.0002924e-05,0.0,4.1790366e-14,0.0001242936,-0.00072425447,0.00060000137,0.0,-1.7121929e-14,0.00089997204,-0.0001000221,-0.0007999905,0.0,-4.3099767e-14,0.0002546822,-0.0008426593,0.00058799615,0.0,6.3159515e-16,0.00059908465,-0.00041109056,-0.00018800025,-7.999909e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,-3.9698346e-17
0.08200186907769293,5.0,-5.0,1.0,1.0,0.99999905,0.9999625,-3.9999962,-8.622432e-06,2.0,3.9999793,-8.364074e-06,-1.879958,2.1946626e-05,0.60733175,-1.2464055e-06,-4.9999895,-1.4,-6.17333e-13,0.00015762902,-0.00019999937,0.00010000043,0.00039999877,0.00039999877,-0.0003999957,-0.0003999957,0.00018799568,3.0366653e-05,5.0000384e-05,4.9998554e-05,-0.0029101954,0.003010029,-2e-09,-2e-09,-0.000100000434,2.8e-09,2e-09,1.9999982e-09,0.0005155017,-0.0004655134,-5.0002378e-05,2e-09,1.9999251e-09,0.0005155016,-0.00046551513,-5.0000566e-05,0.0,-1.7244854e-14,0.00012428769,-0.00072425336,0.0006000062,0.0,-1.6728147e-14,0.0008999723,-0.000100018326,-0.0007999945,0.0,4.3893257e-14,0.00025468628,-0.0008426587,0.00058799144,0.0,-2.4928112e-15,0.000599082,-0.00041109245,-0.00018799568,-7.999992e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,-6.017897e-17
0.08200239267223938,5.0,-5.0,1.0,1.0,0.999999,1.0000135,-3.9999764,9.0067115e-06,2.0,3.9999733,-1.5395659e-06,-1.8799956,-5.501366e-06,0.60733324,-4.0475777e-07,-4.9999895,-1.4,-6.1733366e-13,0.00015763284,-0.00019999928,9.999955e-05,0.0003999975,0.0003999975,-0.0003999979,-0.0003999979,0.00018799953,3.0366684e-05,4.99995e-05,5.0000224e-05,-0.002910197,0.0030100297,-2e-09,-2e-09,-9.9999554e-05,2.8e-09,2e-09,1.999998e-09,0.00051550125,-0.00046551382,-5.0001498e-05,2e-09,2.000027e-09,0.0005155013,-0.00046551315,-5.000223e-05,0.0,1.8013428e-14,0.0001242905,-0.0007242548,0.0006000048,0.0,-3.0791274e-15,0.0008999732,-0.00010001838,-0.0007999954,0.0,-1.1002728e-14,0.00025468267,-0.0008426611,0.00058799743,0.0,-8.095155e-16,0.00059908425,-0.00041109085,-0.00018799953,-7.999953e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,-2.7301707e-17
0.08200972299588974,5.0,-5.0,1.0,1.0,0.999999,0.9999975,-3.9999824,3.5394671e-06,2.0,3.9999735,-4.361824e-06,-1.8799838,2.6011123e-06,0.6073328,-6.322909e-07,-4.9999895,-1.4,-6.1733344e-13,0.00015763164,-0.00019999928,9.999982e-05,0.0003999978,0.0003999978,-0.0003999971,-0.0003999971,0.00018799832,3.0366673e-05,4.9999773e-05,4.9999697e-05,-0.0029101965,0.0030100294,-2e-09,-2e-09,-9.999982e-05,2.8e-09,2e-09,1.999998e-09,0.0005155014,-0.0004655137,-5.000177e-05,2e-09,1.9999948e-09,0.0005155014,-0.00046551376,-5.0001698e-05,0.0,7.0789233e-15,0.00012428967,-0.0007242543,0.0006000051,0.0,-8.723651e-15,0.00089997286,-0.00010001856,-0.0007999949,0.0,5.2022256e-15,0.00025468384,-0.0008426602,0.0005879954,0.0,-1.2645818e-15,0.00059908355,-0.00041109137,-0.00018799832,-7.999965e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,3.4272647e-17
